proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,spkts,dpkts,sbytes,dbytes,sload,dload,sloss,dloss,ackdat,synack,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,ct_dst_src_ltm,ct_state_ttl,rate,sttl,dttl,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,smean,dmean,dur,response_body_len,trans_depth
chaos,-,INT,3,1,1,1,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,20,60,0,60,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
chaos,-,INT,10,1,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,20,200,0,200,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
chaos,-,INT,10,2,2,2,78,0,7800,0,3666666648.0,0.0,0,0,0.0,0.0,0,0,0,78,390,0,390,78,117521.36555384615,254.0,0.0,0.008538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
chaos,-,INT,10,10,10,10,38,0,3800,0,5066666464.0,0.0,0,0,0.0,0.0,0,0,0,190,190,0,190,38,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
chaos,-,INT,10,11,10,10,40,0,4000,0,5333333120.0,0.0,0,0,0.0,0.0,0,0,0,200,200,0,200,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
chaos,-,INT,14,14,14,14,28,0,2800,0,1018181808.0,0.0,0,0,0.0,0.0,0,0,0,210,196,0,196,28,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.1e-05,0,0
compaq-peer,-,INT,4,1,1,1,78,0,7800,0,3677777760.0,0.0,0,0,0.0,0.0,0,0,0,439,156,0,156,78,117877.49101794872,254.0,0.0,0.008512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
compaq-peer,-,INT,4,3,3,3,40,0,4000,0,4000000000.0,0.0,0,0,0.0,0.0,0,0,0,60,80,0,80,40,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
compaq-peer,-,INT,6,2,2,2,40,0,4000,0,5333333120.0,0.0,0,0,0.0,0.0,0,0,0,40,120,0,120,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
compaq-peer,-,INT,7,3,3,3,36,0,3600,0,1599999984.0,0.0,0,0,0.0,0.0,0,0,0,72,126,0,144,36,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
compaq-peer,-,INT,9,2,1,1,42,0,4200,0,2399999952.0,0.0,0,0,0.0,0.0,0,0,0,42,189,0,273,42,142857.1409,254.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7e-06,0,0
compaq-peer,-,INT,14,5,5,5,28,0,2800,0,1018181808.0,0.0,0,0,0.0,0.0,0,0,0,70,182,0,70,28,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7e-06,0,0
cphb,-,INT,3,2,2,2,36,0,3600,0,3600000000.0,0.0,0,0,0.0,0.0,0,0,0,54,54,0,54,36,250000.00060000003,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
cphb,-,INT,4,3,3,3,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,60,80,0,80,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
cphb,-,INT,6,2,2,2,38,0,3800,0,7600000000.0,0.0,0,0,0.0,0.0,0,0,0,38,114,0,133,38,500000.00130000006,254.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2e-06,0,0
cphb,-,INT,7,2,2,2,40,0,4000,0,1600000000.0,0.0,0,0,0.0,0.0,0,0,0,460,140,0,140,40,100000.0025,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-05,0,0
cphb,-,INT,8,3,3,3,40,0,4000,0,4000000000.0,0.0,0,0,0.0,0.0,0,0,0,60,160,0,180,40,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
cphb,-,INT,12,2,2,2,28,0,2800,0,1018181808.0,0.0,0,0,0.0,0.0,0,0,0,28,168,0,28,28,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.1e-05,0,0
cphb,-,INT,12,5,4,4,42,0,4200,0,2799999888.0,0.0,0,0,0.0,0.0,0,0,0,105,252,0,336,42,166666.6608,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6e-06,0,0
cpnx,-,INT,3,2,2,2,36,0,3600,0,1599999984.0,0.0,0,0,0.0,0.0,0,0,0,54,54,0,54,36,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
cpnx,-,INT,4,3,3,3,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,60,80,0,80,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
cpnx,-,INT,6,2,2,2,38,0,3800,0,1900000000.0,0.0,0,0,0.0,0.0,0,0,0,190,114,0,133,38,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
cpnx,-,INT,7,3,3,3,40,0,4000,0,1600000000.0,0.0,0,0,0.0,0.0,0,0,0,60,140,0,140,40,100000.0025,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-05,0,0
cpnx,-,INT,8,3,3,3,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,60,160,0,180,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
cpnx,-,INT,12,3,2,2,42,0,4200,0,1866666648.0,0.0,0,0,0.0,0.0,0,0,0,63,252,0,336,42,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
cpnx,-,INT,12,6,6,6,28,0,2800,0,1018181808.0,0.0,0,0,0.0,0.0,0,0,0,84,168,0,84,28,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6e-06,0,0
crtp,-,INT,4,2,2,2,38,0,3800,0,5066666464.0,0.0,0,0,0.0,0.0,0,0,0,38,76,0,76,38,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
crtp,-,INT,5,1,1,1,40,0,4000,0,5333333120.0,0.0,0,0,0.0,0.0,0,0,0,40,100,0,100,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
crtp,-,INT,5,2,1,1,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,20,100,0,100,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
crtp,-,INT,6,2,2,2,34,0,3400,0,4533333152.0,0.0,0,0,0.0,0.0,0,0,0,51,102,0,102,34,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
crtp,-,INT,6,3,3,3,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,80,120,0,120,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
crtp,-,INT,13,7,6,6,28,0,2800,0,2800000000.0,0.0,0,0,0.0,0.0,0,0,0,140,154,0,98,28,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
crtp,-,INT,14,6,5,5,42,0,4200,0,4200000000.0,0.0,0,0,0.0,0.0,0,0,0,126,294,0,357,42,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
crudp,-,INT,4,2,2,2,38,0,3800,0,5066666464.0,0.0,0,0,0.0,0.0,0,0,0,38,76,0,76,38,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
crudp,-,INT,4,4,4,4,36,0,3600,0,1800000000.0,0.0,0,0,0.0,0.0,0,0,0,90,72,0,72,36,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
crudp,-,INT,5,2,2,2,80,0,8000,0,4444444320.0,0.0,0,0,0.0,0.0,0,0,0,520,200,0,200,80,138888.88400000002,254.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
crudp,-,INT,6,3,3,3,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,80,120,0,120,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
crudp,-,INT,10,4,4,4,28,0,2800,0,3733333184.0,0.0,0,0,0.0,0.0,0,0,0,112,140,0,56,28,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
crudp,-,INT,14,6,5,5,42,0,4200,0,4200000000.0,0.0,0,0,0.0,0.0,0,0,0,126,294,0,357,42,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
dcn,-,INT,3,2,2,2,80,0,8000,0,5048888872.0,0.0,0,0,0.0,0.0,0,0,0,80,120,0,246,80,157777.7785975,254.0,0.0,0.006899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
dcn,-,INT,5,1,1,1,40,0,4000,0,1600000000.0,0.0,0,0,0.0,0.0,0,0,0,20,100,0,100,40,100000.0025,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-05,0,0
dcn,-,INT,6,2,2,2,76,0,7600,0,4657777760.0,0.0,0,0,0.0,0.0,0,0,0,112,228,0,228,76,153216.37462631578,254.0,0.0,0.007105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
dcn,-,INT,6,7,6,6,28,0,2800,0,2240000000.0,0.0,0,0,0.0,0.0,0,0,0,84,84,0,84,28,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5e-06,0,0
dcn,-,INT,13,3,3,3,40,0,4000,0,5333333120.0,0.0,0,0,0.0,0.0,0,0,0,80,260,0,260,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
ddp,-,INT,3,1,1,1,36,0,3600,0,960000048.0,0.0,0,0,0.0,0.0,0,0,0,18,54,0,54,36,66666.66835,254.0,0.0,0.015000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.5e-05,0,0
ddp,-,INT,3,2,1,1,40,0,4000,0,2285714240.0,0.0,0,0,0.0,0.0,0,0,0,20,60,0,60,40,142857.1409,254.0,0.0,0.007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7e-06,0,0
ddp,-,INT,4,1,1,1,78,0,7800,0,3688888872.0,0.0,0,0,0.0,0.0,0,0,0,78,156,0,156,78,118233.61648205128,254.0,0.0,0.008487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
ddp,-,INT,4,2,2,2,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,40,80,0,100,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
ddp,-,INT,7,3,3,3,42,0,4200,0,1866666648.0,0.0,0,0,0.0,0.0,0,0,0,63,147,0,147,42,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
ddp,-,INT,23,6,6,6,28,0,2800,0,2240000000.0,0.0,0,0,0.0,0.0,0,0,0,112,252,0,84,28,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5e-06,0,0
ddx,-,INT,2,1,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,420,40,0,40,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
ddx,-,INT,3,1,1,1,38,0,3800,0,3040000000.0,0.0,0,0,0.0,0.0,0,0,0,190,57,0,57,38,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5e-06,0,0
ddx,-,INT,3,3,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,20,60,0,60,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
ddx,-,INT,4,1,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,20,80,0,80,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
ddx,-,INT,5,5,4,4,42,0,4200,0,16800000000.0,0.0,0,0,0.0,0.0,0,0,0,105,105,0,168,42,1000000.003,254.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-06,0,0
ddx,-,INT,6,2,2,2,36,0,3600,0,2880000000.0,0.0,0,0,0.0,0.0,0,0,0,54,108,0,108,36,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5e-06,0,0
ddx,-,INT,14,6,6,6,28,0,2800,0,3733333184.0,0.0,0,0,0.0,0.0,0,0,0,84,196,0,84,28,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-05,0,0
dgp,-,INT,3,3,3,3,40,0,4000,0,2666666560.0,0.0,0,0,0.0,0.0,0,0,0,60,60,0,60,40,166666.6608,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6e-06,0,0
dgp,-,INT,5,1,1,1,38,0,3800,0,5066666464.0,0.0,0,0,0.0,0.0,0,0,0,114,95,0,95,38,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
dgp,-,INT,5,2,2,2,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,400,100,0,100,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
dgp,-,INT,5,3,3,3,40,0,4000,0,5333333120.0,0.0,0,0,0.0,0.0,0,0,0,560,100,0,100,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
dgp,-,INT,7,4,4,4,36,0,3600,0,3600000000.0,0.0,0,0,0.0,0.0,0,0,0,108,126,0,126,36,250000.00060000003,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
dgp,-,INT,10,2,2,2,28,0,2800,0,1599999968.0,0.0,0,0,0.0,0.0,0,0,0,42,140,0,28,28,142857.1409,254.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7e-06,0,0
dgp,-,INT,12,6,3,3,42,0,4200,0,3360000000.0,0.0,0,0,0.0,0.0,0,0,0,126,252,0,357,42,200000.00510000004,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5e-06,0,0
egp,-,INT,7,7,7,7,40,0,3600,0,2880000000.0,0.0,0,0,0.0,0.0,0,0,0,140,140,0,140,40,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5e-06,0,0
egp,-,INT,8,5,4,4,28,0,2520,0,2016000000.0,0.0,0,0,0.0,0.0,0,0,0,56,84,0,56,28,200000.0051,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5e-06,0,0
egp,-,INT,10,8,8,8,42,0,3780,0,1680000000.0,0.0,0,0,0.0,0.0,0,0,0,168,210,0,210,42,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,9e-06,0,0
egp,-,INT,10,9,8,8,34,0,3060,0,1360000000.0,0.0,0,0,0.0,0.0,0,0,0,136,170,0,170,34,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,9e-06,0,0
egp,-,INT,10,9,9,9,40,0,3600,0,1800000000.0,0.0,0,0,0.0,0.0,0,0,0,180,200,0,200,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,8e-06,0,0
egp,-,INT,10,10,10,10,38,0,3420,0,2279999848.0,0.0,0,0,0.0,0.0,0,0,0,190,190,0,190,38,166666.6608,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,6e-06,0,0
egp,-,INT,10,11,10,10,40,0,3600,0,4799999680.0,0.0,0,0,0.0,0.0,0,0,0,200,200,0,200,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,3e-06,0,0
eigrp,-,INT,2,1,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,20,40,0,40,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
eigrp,-,INT,3,2,2,2,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,540,60,0,60,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
eigrp,-,INT,5,2,2,2,38,0,3800,0,5066666464.0,0.0,0,0,0.0,0.0,0,0,0,38,95,0,95,38,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
eigrp,-,INT,5,3,3,3,40,0,4000,0,5333333120.0,0.0,0,0,0.0,0.0,0,0,0,560,100,0,100,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
eigrp,-,INT,7,3,3,3,36,0,3600,0,1800000000.0,0.0,0,0,0.0,0.0,0,0,0,54,126,0,126,36,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
eigrp,-,INT,12,6,3,3,42,0,4200,0,2799999888.0,0.0,0,0,0.0,0.0,0,0,0,126,252,0,357,42,166666.6608,254.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6e-06,0,0
eigrp,-,INT,15,7,6,6,28,0,2800,0,1120000000.0,0.0,0,0,0.0,0.0,0,0,0,126,168,0,98,28,100000.00250000002,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
emcon,-,INT,3,2,2,2,40,0,3600,0,3600000000.0,0.0,0,0,0.0,0.0,0,0,0,80,60,0,60,40,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,4e-06,0,0
emcon,-,INT,8,2,2,2,14,0,1260,0,458181808.0,0.0,0,0,0.0,0.0,0,0,0,14,42,0,14,14,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.1e-05,0,0
emcon,-,INT,10,8,8,8,42,0,3780,0,3024000000.0,0.0,0,0,0.0,0.0,0,0,0,168,210,0,210,42,200000.00510000004,254.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5e-06,0,0
emcon,-,INT,10,9,8,8,36,0,3240,0,1620000000.0,0.0,0,0,0.0,0.0,0,0,0,144,180,0,180,36,125000.00030000001,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,8e-06,0,0
emcon,-,INT,10,9,9,9,40,0,3600,0,7200000000.0,0.0,0,0,0.0,0.0,0,0,0,180,200,0,200,40,500000.0013,254.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2e-06,0,0
emcon,-,INT,10,10,10,10,38,0,3420,0,6840000000.0,0.0,0,0,0.0,0.0,0,0,0,190,190,0,190,38,500000.00130000006,254.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2e-06,0,0
emcon,-,INT,10,11,10,10,40,0,3600,0,4799999680.0,0.0,0,0,0.0,0.0,0,0,0,200,200,0,200,40,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,3e-06,0,0
emcon,-,INT,14,14,14,14,14,0,1260,0,458181808.0,0.0,0,0,0.0,0.0,0,0,0,105,98,0,98,14,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.1e-05,0,0
encap,-,INT,2,1,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,40,40,0,40,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
encap,-,INT,5,2,2,2,78,0,7800,0,4888888872.0,0.0,0,0,0.0,0.0,0,0,0,269,195,0,195,78,156695.1574051282,254.0,0.0,0.006948717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
encap,-,INT,5,3,3,3,76,0,7600,0,3377777744.0,0.0,0,0,0.0,0.0,0,0,0,132,190,0,190,76,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
encap,-,INT,6,5,4,4,42,0,4200,0,1866666648.0,0.0,0,0,0.0,0.0,0,0,0,105,126,0,168,42,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
encap,-,INT,14,4,4,4,28,0,2800,0,1018181808.0,0.0,0,0,0.0,0.0,0,0,0,112,196,0,56,28,90909.0902,254.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
etherip,-,INT,2,1,1,1,40,0,4000,0,2285714240.0,0.0,0,0,0.0,0.0,0,0,0,380,40,0,40,40,142857.1409,254.0,0.0,0.007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7e-06,0,0
etherip,-,INT,5,1,1,1,40,0,4000,0,1777777760.0,0.0,0,0,0.0,0.0,0,0,0,300,100,0,100,40,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
etherip,-,INT,5,2,2,2,38,0,3800,0,5066666464.0,0.0,0,0,0.0,0.0,0,0,0,209,95,0,95,38,333333.3215,254.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
etherip,-,INT,5,3,3,3,76,0,7600,0,19733333120.0,0.0,0,0,0.0,0.0,0,0,0,132,190,0,190,76,649122.8022105263,254.0,0.0,0.0020526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3e-06,0,0
etherip,-,INT,9,5,4,4,42,0,4200,0,1680000000.0,0.0,0,0,0.0,0.0,0,0,0,105,189,0,231,42,100000.00250000002,254.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-05,0,0
etherip,-,INT,14,4,4,4,28,0,2800,0,2800000000.0,0.0,0,0,0.0,0.0,0,0,0,112,196,0,56,28,250000.0006,254.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4e-06,0,0
fc,-,INT,4,2,2,2,80,0,8000,0,3377777760.0,0.0,0,0,0.0,0.0,0,0,0,120,160,0,160,80,105555.55485,254.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1e-05,0,0
fc,-,INT,5,1,1,1,40,0,4000,0,2000000000.0,0.0,0,0,0.0,0.0,0,0,0,20,100,0,100,40,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
fc,-,INT,5,2,2,2,38,0,3800,0,1900000000.0,0.0,0,0,0.0,0.0,0,0,0,38,95,0,95,38,125000.0003,254.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8e-06,0,0
fc,-,INT,5,3,3,3,36,0,3600,0,1599999984.0,0.0,0,0,0.0,0.0,0,0,0,90,90,0,90,36,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
fc,-,INT,12,6,6,6,28,0,2800,0,319999988.0,0.0,0,0,0.0,0.0,0,0,0,84,168,0,84,28,28571.42781,254.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.5e-05,0,0
fc,-,INT,14,5,4,4,42,0,4200,0,1866666648.0,0.0,0,0,0.0,0.0,0,0,0,126,294,0,357,42,111111.1072,254.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9e-06,0,0
